donation_id,donor_id,amount,donation_date,campaign,method,name,gender,generation,age_group,income_bracket,email,phone,address,donor_type,first_donation_date,acquisition_source
1ffccdd1-548d-489d-9065-976112f788f0,DNR0256,15.29,2024-01-22,Arctic Fox Day,Credit Card,Verónica Valenzuela Ávalos,Female,Millennial,18-30,<$50k,brittany96@example.net,001-779-213-5736,"008 Reginald Path Apt. 668, West Linda, ND 10668",Small Online Donors,2023-09-05,Website Donation
7e4de6ec-d5f4-43f9-a75a-ba4ca2948374,DNR0257,100.94,2024-02-09,Arctic Fox Day,Credit Card,Dr Lindsey Hughes,Female,Boomer,60+,$100k+,ugibson@example.net,429-785-4456x68812,"8029 Nathan Glens, Port Danny, WY 90121",Small Online Donors,2022-11-11,Peer-to-Peer Fundraising
e7bd09a3-23b0-4395-925f-8ebc62ccb862,DNR0257,83.04,2023-10-21,Giving Season,Credit Card,Dr Lindsey Hughes,Female,Boomer,60+,$100k+,ugibson@example.net,429-785-4456x68812,"8029 Nathan Glens, Port Danny, WY 90121",Small Online Donors,2022-11-11,Peer-to-Peer Fundraising
2b49448c-dd12-4912-82b0-75c56a8b307e,DNR0258,74.62,2022-08-01,Annual Appeal,Check,Tara Moore,Female,Gen X,31-45,$50k-$100k,gtorres@example.com,(513)676-9371,"89632 Mitchell Shores Apt. 486, Lauraland, AK 63341",Small Online Donors,2022-05-27,Meta Ads
14eb15aa-8f1f-44af-90e0-b0e8563413b2,DNR0258,76.56,2024-04-23,Giving Season,Check,Tara Moore,Female,Gen X,31-45,$50k-$100k,gtorres@example.com,(513)676-9371,"89632 Mitchell Shores Apt. 486, Lauraland, AK 63341",Small Online Donors,2022-05-27,Meta Ads
e9cd40ee-a2a8-454c-83ef-5f6e476437e0,DNR0258,29.45,2025-02-15,Giving Season,Check,Tara Moore,Female,Gen X,31-45,$50k-$100k,gtorres@example.com,(513)676-9371,"89632 Mitchell Shores Apt. 486, Lauraland, AK 63341",Small Online Donors,2022-05-27,Meta Ads
cbad7322-8c53-471d-98e5-58960e1e6c70,DNR0259,231.57,2024-10-02,Endangered Species Fund,Credit Card,Ryan Sousa,Male,Boomer,46-60,$50k-$100k,ramosbetty@example.org,001-424-694-0669,"USCGC Johnston, FPO AE 08384",Event Donors,2021-10-31,Website Donation
e12f8dd6-b8ab-4b3e-a14d-f092ad197f49,DNR0259,256.81,2022-03-17,Endangered Species Fund,PayPal,Ryan Sousa,Male,Boomer,46-60,$50k-$100k,ramosbetty@example.org,001-424-694-0669,"USCGC Johnston, FPO AE 08384",Event Donors,2021-10-31,Website Donation
1e21c026-faae-48a2-8892-bbcfeb5c8611,DNR0259,115.89,2025-04-25,Earth Day Events,Bank Transfer,Ryan Sousa,Male,Boomer,46-60,$50k-$100k,ramosbetty@example.org,001-424-694-0669,"USCGC Johnston, FPO AE 08384",Event Donors,2021-10-31,Website Donation
0d60c5a2-f16b-4649-8c4e-3e23ff4ca273,DNR0260,35.12,2024-02-07,Whale Shark Supporter Program,Credit Card,Mandy Foster,Female,Millennial,31-45,<$50k,reesescott@example.org,001-288-314-5215x5280,"PSC 0393, Box 3499, APO AA 49154",Small Online Donors,2021-09-30,Website Donation
53355cf0-322c-4c2e-b54d-dd43904be1f7,DNR0260,62.47,2023-04-06,Earth Day Events,Credit Card,Mandy Foster,Female,Millennial,31-45,<$50k,reesescott@example.org,001-288-314-5215x5280,"PSC 0393, Box 3499, APO AA 49154",Small Online Donors,2021-09-30,Website Donation
6bd14aa3-6b39-4036-8b3a-a2f34f16661f,DNR0261,50.36,2024-06-14,Annual Appeal,Credit Card,Christine Cruz,Female,Millennial,31-45,$50k-$100k,dcrawford@example.net,657.484.1432,"29658 Rosario Plain Apt. 890, Port Mariahchester, GA 41990",Small Online Donors,2022-05-03,Website Donation
84f525c3-467c-4c9c-9f50-3aa103a742b4,DNR0261,58.66,2022-06-19,Earth Day Events,Bank Transfer,Christine Cruz,Female,Millennial,31-45,$50k-$100k,dcrawford@example.net,657.484.1432,"29658 Rosario Plain Apt. 890, Port Mariahchester, GA 41990",Small Online Donors,2022-05-03,Website Donation
50455ab4-a281-4ada-855f-5ee2aff3bcfe,DNR0261,21.85,2022-11-26,Arctic Fox Day,Check,Christine Cruz,Female,Millennial,31-45,$50k-$100k,dcrawford@example.net,657.484.1432,"29658 Rosario Plain Apt. 890, Port Mariahchester, GA 41990",Small Online Donors,2022-05-03,Website Donation
005c6f96-0bd3-4464-840f-9dbf99494b17,DNR0262,40.61,2024-04-30,Monthly Giving Program,Credit Card,Isabel Marques,Female,Millennial,31-45,$50k-$100k,castilloamy@example.org,001-656-969-8366x3730,"52100 Davenport Alley, Morganmouth, HI 65615",Monthly Sustainers,2021-11-02,Nurture Campaign
ee4f00fb-9893-40ea-9024-9f8f9df2eae5,DNR0262,22.56,2024-11-17,Monthly Giving Program,Check,Isabel Marques,Female,Millennial,31-45,$50k-$100k,castilloamy@example.org,001-656-969-8366x3730,"52100 Davenport Alley, Morganmouth, HI 65615",Monthly Sustainers,2021-11-02,Nurture Campaign
869ea2dc-c15e-4e7f-be70-bc9c4102e33a,DNR0262,39.05,2024-12-15,Monthly Giving Program,Check,Isabel Marques,Female,Millennial,31-45,$50k-$100k,castilloamy@example.org,001-656-969-8366x3730,"52100 Davenport Alley, Morganmouth, HI 65615",Monthly Sustainers,2021-11-02,Nurture Campaign
3591741c-c107-42e9-b091-bd387bb39d3e,DNR0262,52.27,2024-07-13,Annual Appeal,Cash,Isabel Marques,Female,Millennial,31-45,$50k-$100k,castilloamy@example.org,001-656-969-8366x3730,"52100 Davenport Alley, Morganmouth, HI 65615",Monthly Sustainers,2021-11-02,Nurture Campaign
466f0673-feac-471c-a513-73fd9ff74842,DNR0262,34.69,2023-09-14,Annual Appeal,Check,Isabel Marques,Female,Millennial,31-45,$50k-$100k,castilloamy@example.org,001-656-969-8366x3730,"52100 Davenport Alley, Morganmouth, HI 65615",Monthly Sustainers,2021-11-02,Nurture Campaign
59ac063d-f17c-4d45-a9c2-69dd3014279c,DNR0262,45.22,2025-06-18,Monthly Giving Program,Credit Card,Isabel Marques,Female,Millennial,31-45,$50k-$100k,castilloamy@example.org,001-656-969-8366x3730,"52100 Davenport Alley, Morganmouth, HI 65615",Monthly Sustainers,2021-11-02,Nurture Campaign
c6c4aa59-933d-49b3-8a77-80fba8fd8627,DNR0262,48.51,2024-12-25,Annual Appeal,Bank Transfer,Isabel Marques,Female,Millennial,31-45,$50k-$100k,castilloamy@example.org,001-656-969-8366x3730,"52100 Davenport Alley, Morganmouth, HI 65615",Monthly Sustainers,2021-11-02,Nurture Campaign
63c88189-faf5-4715-8d8c-ce5178c94588,DNR0262,45.32,2023-03-12,Pollinator Protection Project,PayPal,Isabel Marques,Female,Millennial,31-45,$50k-$100k,castilloamy@example.org,001-656-969-8366x3730,"52100 Davenport Alley, Morganmouth, HI 65615",Monthly Sustainers,2021-11-02,Nurture Campaign
6ba744c2-5c31-4998-bfa6-27105768b1f4,DNR0262,38.42,2023-11-10,Giving Season,Credit Card,Isabel Marques,Female,Millennial,31-45,$50k-$100k,castilloamy@example.org,001-656-969-8366x3730,"52100 Davenport Alley, Morganmouth, HI 65615",Monthly Sustainers,2021-11-02,Nurture Campaign
fdeaf42a-a472-42ee-a684-4c1abbabbd74,DNR0263,215.41,2025-05-08,Red Fox Run 5K,Bank Transfer,Mr Iain Clarke,Male,Boomer,60+,$100k+,bowmannathaniel@example.net,249-248-9246,"26197 Silva Drives Suite 463, Goodwinmouth, AS 85205",Event Donors,2024-02-17,Fox Habitat Event
94ff9a99-6696-423e-b54d-e40071245a1e,DNR0263,292.0,2025-06-17,Endangered Species Fund,Credit Card,Mr Iain Clarke,Male,Boomer,60+,$100k+,bowmannathaniel@example.net,249-248-9246,"26197 Silva Drives Suite 463, Goodwinmouth, AS 85205",Event Donors,2024-02-17,Fox Habitat Event
1c7c9b2f-0613-4cf1-a4ad-c920b9491339,DNR0263,79.36,2024-04-21,Endangered Species Fund,Bank Transfer,Mr Iain Clarke,Male,Boomer,60+,$100k+,bowmannathaniel@example.net,249-248-9246,"26197 Silva Drives Suite 463, Goodwinmouth, AS 85205",Event Donors,2024-02-17,Fox Habitat Event
c0b8493b-cfc6-4182-9993-ef6459e05778,DNR0264,51.73,2024-08-09,Giving Season,Bank Transfer,Gregory Fisher,Male,Boomer,60+,Prefer not to say,jonesjimmy@example.org,830-796-8969x267,"23070 Emily Garden Suite 552, Ryanbury, GU 40818",Small Online Donors,2023-08-09,Meta Ads
451ca694-c482-4e3b-8f3b-b5a3035f235f,DNR0265,60.42,2025-03-10,Arctic Fox Day,Check,Carmen Irma Rentería Matías,Female,Millennial,18-30,<$50k,lyonsmaria@example.com,437-644-3398x8990,"USNV Gibson, FPO AE 69736",Small Online Donors,2024-04-06,Meta Ads
efdc8e99-eeb5-4d95-8728-c970db0b72f2,DNR0265,48.07,2024-12-20,Arctic Fox Day,Credit Card,Carmen Irma Rentería Matías,Female,Millennial,18-30,<$50k,lyonsmaria@example.com,437-644-3398x8990,"USNV Gibson, FPO AE 69736",Small Online Donors,2024-04-06,Meta Ads
40db5d8d-7ad6-46e5-968b-d509bd5a630e,DNR0266,5.0,2024-05-29,Annual Appeal,Check,Michelle Davis,Female,Gen Z,18-30,<$50k,davisalicia@example.org,274-989-2762,"541 Poole Trace Suite 834, Brandonfurt, ME 73673",Foundation/Corporate,2020-08-30,Partner Organization
2d0a9e78-f2d6-448f-b01b-0ca7d6c8d814,DNR0267,29.53,2025-07-13,Arctic Fox Day,Check,Esperanza Jos Griego,Male,Millennial,31-45,$100k+,sylvia35@example.org,001-502-588-6186x06501,"73920 Clark Ports, Lake Michellebury, GU 09140",Small Online Donors,2024-03-20,Google Ads
f8d60a4d-742c-429b-9e0a-725376b80f21,DNR0268,131.61,2024-07-12,Earth Day Events,Credit Card,Neil Lewis-Bull,Male,Gen Z,18-30,<$50k,robertdouglas@example.org,+1-668-663-2275x89457,"19212 Claudia Courts, South Alyssa, IN 37809",Event Donors,2023-11-11,Earth Day Event
8db43cb4-282a-42db-b804-e28ce6af7143,DNR0269,76.99,2022-09-19,Arctic Fox Day,Venmo,Charlene Quinn-Jackson,Female,Gen X,46-60,$50k-$100k,jasmine04@example.org,+1-933-932-0949x897,"5322 Smith Hollow Suite 338, Jacobhaven, TX 55777",Small Online Donors,2021-01-30,Meta Ads
9bd490fe-c69c-4936-990b-f74e12b80bfd,DNR0269,61.65,2025-05-29,Giving Season,Credit Card,Charlene Quinn-Jackson,Female,Gen X,46-60,$50k-$100k,jasmine04@example.org,+1-933-932-0949x897,"5322 Smith Hollow Suite 338, Jacobhaven, TX 55777",Small Online Donors,2021-01-30,Meta Ads
772c4ca1-21a0-4151-8073-7e12e96a1000,DNR0270,24.71,2023-02-17,Monthly Giving Program,Check,Janice Thompson,Female,Gen X,31-45,$50k-$100k,krystalmitchell@example.org,+1-732-937-9250,"7126 Michael Port, Samuelview, MA 07818",Monthly Sustainers,2022-10-15,Nurture Campaign
3de86b38-5637-48ec-bbbd-5bc661b4cd57,DNR0270,47.48,2024-06-27,Monthly Giving Program,Credit Card,Janice Thompson,Female,Gen X,31-45,$50k-$100k,krystalmitchell@example.org,+1-732-937-9250,"7126 Michael Port, Samuelview, MA 07818",Monthly Sustainers,2022-10-15,Nurture Campaign
9dd2f073-a2c4-4c0f-893c-807012b6597a,DNR0270,55.72,2024-06-06,Monthly Giving Program,Credit Card,Janice Thompson,Female,Gen X,31-45,$50k-$100k,krystalmitchell@example.org,+1-732-937-9250,"7126 Michael Port, Samuelview, MA 07818",Monthly Sustainers,2022-10-15,Nurture Campaign
7d6da987-9a49-4f72-972c-6b7a8057d7b5,DNR0270,5.0,2023-03-17,Arctic Fox Day,Credit Card,Janice Thompson,Female,Gen X,31-45,$50k-$100k,krystalmitchell@example.org,+1-732-937-9250,"7126 Michael Port, Samuelview, MA 07818",Monthly Sustainers,2022-10-15,Nurture Campaign
b16ba23e-eea5-42b1-b37e-0e9b6e8964cd,DNR0270,21.19,2022-11-18,Annual Appeal,Bank Transfer,Janice Thompson,Female,Gen X,31-45,$50k-$100k,krystalmitchell@example.org,+1-732-937-9250,"7126 Michael Port, Samuelview, MA 07818",Monthly Sustainers,2022-10-15,Nurture Campaign
b8042c1a-78d5-48bb-9152-d2d391a2056b,DNR0270,34.58,2023-02-07,Monthly Giving Program,Credit Card,Janice Thompson,Female,Gen X,31-45,$50k-$100k,krystalmitchell@example.org,+1-732-937-9250,"7126 Michael Port, Samuelview, MA 07818",Monthly Sustainers,2022-10-15,Nurture Campaign
d21fca0b-7df8-4d75-9892-5e2918798a26,DNR0270,30.2,2023-07-09,Pollinator Protection Project,Cash,Janice Thompson,Female,Gen X,31-45,$50k-$100k,krystalmitchell@example.org,+1-732-937-9250,"7126 Michael Port, Samuelview, MA 07818",Monthly Sustainers,2022-10-15,Nurture Campaign
d5f0bf17-8752-43ff-ade0-0bc5bb4904b7,DNR0270,43.44,2024-05-22,Monthly Giving Program,Cash,Janice Thompson,Female,Gen X,31-45,$50k-$100k,krystalmitchell@example.org,+1-732-937-9250,"7126 Michael Port, Samuelview, MA 07818",Monthly Sustainers,2022-10-15,Nurture Campaign
16bf007c-b0af-4828-9cab-4dcb7215b7da,DNR0270,7.53,2023-10-08,Giving Season,PayPal,Janice Thompson,Female,Gen X,31-45,$50k-$100k,krystalmitchell@example.org,+1-732-937-9250,"7126 Michael Port, Samuelview, MA 07818",Monthly Sustainers,2022-10-15,Nurture Campaign
0b124e58-a996-4747-b318-92a6453e960f,DNR0270,35.71,2024-04-07,Monthly Giving Program,Check,Janice Thompson,Female,Gen X,31-45,$50k-$100k,krystalmitchell@example.org,+1-732-937-9250,"7126 Michael Port, Samuelview, MA 07818",Monthly Sustainers,2022-10-15,Nurture Campaign
a7b46466-d7ea-4601-8fca-2bd27604a3b6,DNR0270,49.98,2024-04-10,Pollinator Protection Project,Credit Card,Janice Thompson,Female,Gen X,31-45,$50k-$100k,krystalmitchell@example.org,+1-732-937-9250,"7126 Michael Port, Samuelview, MA 07818",Monthly Sustainers,2022-10-15,Nurture Campaign
73e26c34-20ec-42c2-81ee-06638b1890a1,DNR0270,50.02,2022-11-15,Annual Appeal,Credit Card,Janice Thompson,Female,Gen X,31-45,$50k-$100k,krystalmitchell@example.org,+1-732-937-9250,"7126 Michael Port, Samuelview, MA 07818",Monthly Sustainers,2022-10-15,Nurture Campaign
85446045-21c0-4cc2-a122-796c4c8a3596,DNR0271,90.57,2023-11-14,Kids 4 Climate School Fundraiser,Check,Sra. Mariana Sá,Female,Gen Z,18-30,<$50k,allencharles@example.com,664-606-8674x01858,"5051 Koch Unions Suite 407, Baileytown, SC 43157",Small Online Donors,2022-05-06,Meta Ads
a66e4bea-ae14-420c-904d-eb4f39020d36,DNR0272,31.36,2023-11-19,Endangered Species Fund,PayPal,Victor Green,Male,Boomer,60+,<$50k,calderontimothy@example.net,+1-605-648-6272,"00681 Michael Knolls, Brownburgh, SC 25974",Small Online Donors,2023-08-29,Google Ads
1c7b85d1-6127-4685-b7e1-f7a51b01bfee,DNR0272,11.97,2024-09-24,Annual Appeal,Bank Transfer,Victor Green,Male,Boomer,60+,<$50k,calderontimothy@example.net,+1-605-648-6272,"00681 Michael Knolls, Brownburgh, SC 25974",Small Online Donors,2023-08-29,Google Ads
20e195b6-5b19-4711-812c-446f98d29424,DNR0272,19.36,2024-03-09,Annual Appeal,PayPal,Victor Green,Male,Boomer,60+,<$50k,calderontimothy@example.net,+1-605-648-6272,"00681 Michael Knolls, Brownburgh, SC 25974",Small Online Donors,2023-08-29,Google Ads
d390e21d-fee8-461d-be8f-e82cdc4e7583,DNR0273,59.39,2025-05-05,Endangered Species Fund,Check,Trevor Brooks,Prefer not to say,Gen X,46-60,$50k-$100k,juliagreene@example.net,001-375-452-3368,"3791 David Vista Apt. 212, Wellsview, MH 19075",Small Online Donors,2023-12-22,Meta Ads
f27be8ed-1e80-4eba-ba82-4738cca4365a,DNR0273,125.16,2024-03-20,Annual Appeal,Check,Trevor Brooks,Prefer not to say,Gen X,46-60,$50k-$100k,juliagreene@example.net,001-375-452-3368,"3791 David Vista Apt. 212, Wellsview, MH 19075",Small Online Donors,2023-12-22,Meta Ads
cea26a53-4012-4019-a152-b7fc989838fc,DNR0274,79.15,2023-11-01,Annual Appeal,Bank Transfer,Gavin Knight,Male,Gen Z,18-30,$50k-$100k,danieljohnson@example.com,(696)919-8592,"966 Wagner Spur, West Reginatown, NM 47361",Small Online Donors,2023-09-17,Website Donation
72c4eedf-556b-4113-81cd-5dd793b030ac,DNR0275,83.28,2025-06-23,Kids 4 Climate School Fundraiser,Bank Transfer,Dr. Anthony Borges,Male,Millennial,31-45,$50k-$100k,jeffrey31@example.org,001-624-892-4646x184,"010 Bryant Key Apt. 875, Mcdonaldside, OR 76151",Small Online Donors,2021-05-17,Google Ads
1374642a-8899-40ae-b93f-31753a532130,DNR0276,15.11,2023-12-04,Annual Appeal,Bank Transfer,Srta. Ana Carolina da Luz,Female,Millennial,31-45,$50k-$100k,rrice@example.com,982-225-3044,"76932 Cassandra Plains Suite 634, North Jesse, DE 97387",Small Online Donors,2020-11-21,Meta Ads
c48f326d-8289-4a00-8deb-d684e35c3e3d,DNR0277,57.2,2024-06-26,Endangered Species Fund,Credit Card,Nichole Barrett,Female,Gen X,46-60,<$50k,laurie61@example.net,980.498.0637x41709,"0596 Beltran Meadow, Gregorychester, WA 24752",Small Online Donors,2024-04-09,Newsletter Signup
794affc0-10d7-4895-b8cd-c27c448784a5,DNR0277,28.7,2024-12-13,Annual Appeal,PayPal,Nichole Barrett,Female,Gen X,46-60,<$50k,laurie61@example.net,980.498.0637x41709,"0596 Beltran Meadow, Gregorychester, WA 24752",Small Online Donors,2024-04-09,Newsletter Signup
1eec6c45-9f69-48e6-8733-f276e566fc21,DNR0277,36.67,2025-02-10,Giving Season,PayPal,Nichole Barrett,Female,Gen X,46-60,<$50k,laurie61@example.net,980.498.0637x41709,"0596 Beltran Meadow, Gregorychester, WA 24752",Small Online Donors,2024-04-09,Newsletter Signup
7e428654-178d-4fbb-a3eb-6c6bc5793ddf,DNR0277,26.18,2024-09-07,Annual Appeal,Credit Card,Nichole Barrett,Female,Gen X,46-60,<$50k,laurie61@example.net,980.498.0637x41709,"0596 Beltran Meadow, Gregorychester, WA 24752",Small Online Donors,2024-04-09,Newsletter Signup
6c72faa3-9c0b-4a8a-ba38-e4095f3bf2fd,DNR0278,159.34,2024-09-23,Giving Season,Credit Card,Victoria Scott,Female,Boomer,60+,Prefer not to say,yvonne89@example.net,(619)309-6809,"Unit 9393 Box 7333, DPO AA 17506",Event Donors,2024-07-01,Earth Day Event
f09c6106-6caf-4210-80e1-b3f1e05bebda,DNR0279,5.0,2022-10-25,Annual Appeal,Credit Card,Krystal Blankenship,Female,Boomer,60+,$50k-$100k,rodriguezmary@example.com,293-787-3701x73735,"Unit 6263 Box 2132, DPO AP 29159",Small Online Donors,2022-10-22,Nurture Campaign
f5be2efc-6182-4e32-8e7a-e106068bd06a,DNR0279,20.64,2024-12-20,Annual Appeal,Credit Card,Krystal Blankenship,Female,Boomer,60+,$50k-$100k,rodriguezmary@example.com,293-787-3701x73735,"Unit 6263 Box 2132, DPO AP 29159",Small Online Donors,2022-10-22,Nurture Campaign
05a550c0-5329-47cc-8081-d796d52db695,DNR0279,40.05,2024-06-27,Arctic Fox Day,Credit Card,Krystal Blankenship,Female,Boomer,60+,$50k-$100k,rodriguezmary@example.com,293-787-3701x73735,"Unit 6263 Box 2132, DPO AP 29159",Small Online Donors,2022-10-22,Nurture Campaign
2fef70ac-dbb4-4d97-af71-6f7eb06b9619,DNR0280,34.07,2024-05-17,Arctic Fox Day,Credit Card,Ing. Alfonso Reyna,Male,Gen X,46-60,$100k+,waguirre@example.com,+1-579-479-7506x7944,"02970 Sandra Parkways Suite 281, Lake Geneshire, WA 59761",Small Online Donors,2022-02-17,Newsletter Signup
d5572f48-df13-4556-b248-7e4f70102e36,DNR0281,64.65,2023-11-09,Kids 4 Climate School Fundraiser,Credit Card,Sra. Catarina Sales,Female,Millennial,18-30,<$50k,danielchavez@example.com,867-612-1387x783,"2872 Stephen Spring, North Tiffany, NV 30851",Small Online Donors,2023-08-13,Google Ads
9b1d2f0f-f997-46a6-b148-1e555d13ef04,DNR0282,92.42,2021-11-12,Arctic Fox Day,Check,Maria Laura Câmara,Female,Millennial,18-30,<$50k,ashleycampbell@example.org,3015268767,"687 John Port, New Amyton, TX 63743",Event Donors,2021-07-15,Earth Day Event
432b869f-1622-48a8-b4aa-1e2181617af9,DNR0283,44.23,2021-09-19,Monthly Giving Program,Check,Billy Park,Male,Gen X,46-60,$100k+,paigemcdaniel@example.com,771.918.7980,"36209 Ann Mountains Suite 221, Lake Alejandraton, CO 93910",Monthly Sustainers,2021-01-24,Email Campaign
7a0483c1-c828-4353-a4f0-a77e1e82c037,DNR0283,17.81,2021-03-15,Annual Appeal,Check,Billy Park,Male,Gen X,46-60,$100k+,paigemcdaniel@example.com,771.918.7980,"36209 Ann Mountains Suite 221, Lake Alejandraton, CO 93910",Monthly Sustainers,2021-01-24,Email Campaign
b0776dad-7126-4306-b805-3580cc9fb003,DNR0283,57.86,2022-04-10,Monthly Giving Program,PayPal,Billy Park,Male,Gen X,46-60,$100k+,paigemcdaniel@example.com,771.918.7980,"36209 Ann Mountains Suite 221, Lake Alejandraton, CO 93910",Monthly Sustainers,2021-01-24,Email Campaign
2c67f085-5084-45da-80a0-f4219bc0a925,DNR0283,27.84,2025-06-07,Monthly Giving Program,Bank Transfer,Billy Park,Male,Gen X,46-60,$100k+,paigemcdaniel@example.com,771.918.7980,"36209 Ann Mountains Suite 221, Lake Alejandraton, CO 93910",Monthly Sustainers,2021-01-24,Email Campaign
56c7dc56-ab89-44a1-bdef-d80fc3c78f5a,DNR0283,49.92,2024-03-30,Monthly Giving Program,Credit Card,Billy Park,Male,Gen X,46-60,$100k+,paigemcdaniel@example.com,771.918.7980,"36209 Ann Mountains Suite 221, Lake Alejandraton, CO 93910",Monthly Sustainers,2021-01-24,Email Campaign
0a6813c7-c00f-4ef4-bc9c-838379505df6,DNR0283,33.58,2021-10-06,Pollinator Protection Project,Check,Billy Park,Male,Gen X,46-60,$100k+,paigemcdaniel@example.com,771.918.7980,"36209 Ann Mountains Suite 221, Lake Alejandraton, CO 93910",Monthly Sustainers,2021-01-24,Email Campaign
ef953be1-92d9-44a2-a5e9-f8596034fdc2,DNR0283,27.14,2023-09-17,Monthly Giving Program,Credit Card,Billy Park,Male,Gen X,46-60,$100k+,paigemcdaniel@example.com,771.918.7980,"36209 Ann Mountains Suite 221, Lake Alejandraton, CO 93910",Monthly Sustainers,2021-01-24,Email Campaign
c3d50ffb-e31a-4f81-8c36-936b7d76b393,DNR0284,33.87,2022-11-04,Emergency Response Fund,Credit Card,Úrsula Alfonso Baca Archuleta,Female,Boomer,60+,<$50k,parkamy@example.org,001-394-898-9786,"7858 Steven Orchard, South Julie, NJ 08157",Small Online Donors,2022-01-17,Meta Ads
5fa317ca-bbdc-41ac-9930-ed1550092ebc,DNR0284,60.12,2024-04-04,Endangered Species Fund,Credit Card,Úrsula Alfonso Baca Archuleta,Female,Boomer,60+,<$50k,parkamy@example.org,001-394-898-9786,"7858 Steven Orchard, South Julie, NJ 08157",Small Online Donors,2022-01-17,Meta Ads
3ced0e34-eeea-417c-923a-4f9b7bea7381,DNR0285,43.53,2022-08-14,Monthly Giving Program,Bank Transfer,Davi Lucca Carvalho,Male,Millennial,31-45,$100k+,laceyhenry@example.net,(235)382-7146,"34419 Gonzalez Burgs Suite 113, North Julie, PR 18323",Monthly Sustainers,2021-01-17,Meta Ads
8c7f015e-21f4-426b-acb9-50e4ae81c777,DNR0285,66.06,2022-12-12,Monthly Giving Program,Check,Davi Lucca Carvalho,Male,Millennial,31-45,$100k+,laceyhenry@example.net,(235)382-7146,"34419 Gonzalez Burgs Suite 113, North Julie, PR 18323",Monthly Sustainers,2021-01-17,Meta Ads
ac137507-8d07-4c7b-a8d2-c2e72b265a1a,DNR0285,38.64,2022-04-02,Monthly Giving Program,PayPal,Davi Lucca Carvalho,Male,Millennial,31-45,$100k+,laceyhenry@example.net,(235)382-7146,"34419 Gonzalez Burgs Suite 113, North Julie, PR 18323",Monthly Sustainers,2021-01-17,Meta Ads
606f6206-38b9-4b83-9d95-12269dc75809,DNR0285,35.37,2021-02-10,Monthly Giving Program,Bank Transfer,Davi Lucca Carvalho,Male,Millennial,31-45,$100k+,laceyhenry@example.net,(235)382-7146,"34419 Gonzalez Burgs Suite 113, North Julie, PR 18323",Monthly Sustainers,2021-01-17,Meta Ads
97ef0d79-4000-46ff-876e-8a12ae3099e1,DNR0285,61.14,2023-04-27,Monthly Giving Program,Check,Davi Lucca Carvalho,Male,Millennial,31-45,$100k+,laceyhenry@example.net,(235)382-7146,"34419 Gonzalez Burgs Suite 113, North Julie, PR 18323",Monthly Sustainers,2021-01-17,Meta Ads
7eb7b2be-c437-441a-b4b2-cebce866ed02,DNR0285,21.49,2023-04-23,Monthly Giving Program,Check,Davi Lucca Carvalho,Male,Millennial,31-45,$100k+,laceyhenry@example.net,(235)382-7146,"34419 Gonzalez Burgs Suite 113, North Julie, PR 18323",Monthly Sustainers,2021-01-17,Meta Ads
21daba1d-7ae1-4a8c-b603-0a4ba04ac397,DNR0285,22.24,2021-09-27,Monthly Giving Program,Bank Transfer,Davi Lucca Carvalho,Male,Millennial,31-45,$100k+,laceyhenry@example.net,(235)382-7146,"34419 Gonzalez Burgs Suite 113, North Julie, PR 18323",Monthly Sustainers,2021-01-17,Meta Ads
3a0530b4-b77f-481e-8671-7b9c5ea43bd3,DNR0285,36.7,2022-07-23,Monthly Giving Program,Bank Transfer,Davi Lucca Carvalho,Male,Millennial,31-45,$100k+,laceyhenry@example.net,(235)382-7146,"34419 Gonzalez Burgs Suite 113, North Julie, PR 18323",Monthly Sustainers,2021-01-17,Meta Ads
5d54120e-8b28-4ef2-9d29-f90d8e2d0241,DNR0285,13.88,2023-02-17,Monthly Giving Program,Credit Card,Davi Lucca Carvalho,Male,Millennial,31-45,$100k+,laceyhenry@example.net,(235)382-7146,"34419 Gonzalez Burgs Suite 113, North Julie, PR 18323",Monthly Sustainers,2021-01-17,Meta Ads
f6cdff8b-522a-4e46-a087-b6ba976550e4,DNR0285,57.23,2024-04-30,Arctic Fox Day,Check,Davi Lucca Carvalho,Male,Millennial,31-45,$100k+,laceyhenry@example.net,(235)382-7146,"34419 Gonzalez Burgs Suite 113, North Julie, PR 18323",Monthly Sustainers,2021-01-17,Meta Ads
3c4e428c-7764-4a7a-a465-48a93756253f,DNR0285,5.0,2021-11-29,Annual Appeal,Check,Davi Lucca Carvalho,Male,Millennial,31-45,$100k+,laceyhenry@example.net,(235)382-7146,"34419 Gonzalez Burgs Suite 113, North Julie, PR 18323",Monthly Sustainers,2021-01-17,Meta Ads
7f32cbc4-f80f-4157-baab-0447fcbb6924,DNR0285,43.81,2023-08-17,Annual Appeal,Venmo,Davi Lucca Carvalho,Male,Millennial,31-45,$100k+,laceyhenry@example.net,(235)382-7146,"34419 Gonzalez Burgs Suite 113, North Julie, PR 18323",Monthly Sustainers,2021-01-17,Meta Ads
a74387d0-59ff-45ca-b5c2-872b39554e98,DNR0285,17.05,2021-03-25,Monthly Giving Program,Bank Transfer,Davi Lucca Carvalho,Male,Millennial,31-45,$100k+,laceyhenry@example.net,(235)382-7146,"34419 Gonzalez Burgs Suite 113, North Julie, PR 18323",Monthly Sustainers,2021-01-17,Meta Ads
